Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2020-09-06 02:19:10,COG,"Judicial Reforms, Data Protection and Privacy - (Ep #12) - 09/05/2020","𝐉𝐮𝐝𝐢𝐜𝐢𝐚𝐥 𝐑𝐞𝐟𝐨𝐫𝐦𝐬, 𝐃𝐚𝐭𝐚 𝐏𝐫𝐨𝐭𝐞𝐜𝐭𝐢𝐨𝐧 𝐚𝐧𝐝 𝐏𝐫𝐢𝐯𝐚𝐜𝐲 - 𝟎𝟗/𝟎𝟓/𝟐𝟎𝟐𝟎

Conversations on Groong

Armenia has European grade laws in the areas of finance, business, data protection and privacy. What is preventing Armenia from achieving its full potential in foreign direct investment (FDI)?  Why do many Armenian startups incorporate in foreign countries, and use Armenia as their offshore labor resource?


Our Guest is
David Sandukhchyan is a lawyer with 20 years of experience in telecommunications, cyber law, media and personal data protection. He started his legal career as an Internet freedom advocate and made substantial contributions to the development of media, telecommunication and technology legislation in Armenia.  David was Chief Counsel for over 8 years at Beeline, one of the leading Armenian telecom operators. From 2005 to 2007 he was a member of the Council of Europe expert group on human rights in information society and committee of experts on electronic democracy.  

Today David lives in Toronto, Canada and as a private consultant he is involved in many Internet freedom, data protection and telecommunications development projects.  He holds a BA degree in law and a Master’s in physics. He is a certified ISO information security auditor with a Certificate in Advanced Cyber Security from York University in Toronto.

Analysis and Discussion
- What were some of the major headaches of the chief counsel for one of the largest telecom operators in Armenia?
- How did the government’s relationship with large companies evolve over your nearly a decade at Armentel?
- Are there citizen initiatives like the EFF to champion privacy protections in Armenia?

Armenia prides itself as the “Silicon Valley of the former USSR” and we have seen some successes where a number of Armenian startups eventually got a significant amount of VC investment in Armenia. Some of the major success stories pride themselves in having a value that’s measured in the hundreds of millions or even billions of dollars. For instance, the best-known startup PicsArt has received $65 million VC investment so far according to Crunchbase. Another popular startup Krisp is in the Series A funding stage with $8.5 million so far, and there are more examples.

But there is a common pattern we’re seeing. In both cases, we’ve seen these startups re-incorporate in the US (specifically Silicon Valley) prior to getting investments. What this means in reality is that these companies become US companies and the value of the company largely transfers from Armenia to the US, leaving the Armenian branch as an outsourcing center for the US company. 

Armenia is compliant with EU regulations, so the laws are pretty good. But the way Armenina works is not great because it works on the basis that people should trust the government. But the basis for this trust is not in place. What are the causes for this? 

- Lack of trust by foreign investors because their capital is not protected;
- Judiciary: personalities & processes;
- Kompromat as part of “the system”;
- Armenian government's stance on the issue of privacy, media freedoms.


Guest
 - 𝐃𝐚𝐯𝐢𝐝 𝐒𝐚𝐧𝐝𝐮𝐤𝐡𝐜𝐡𝐲𝐚𝐧

Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/CoG-Judiciary-Privacy-20200905.html
Episode 12 | Recorded on --",ZCdDII467-I,dsandukhchyan,12,"""dsandukhchyan""",5313928-cog-judicial-reforms-data-protection-and-privacy-in-armenia-12-sep-5-2020.mp3,30704122,2554,0:42:34
2020-08-30 20:17:35,WIR,ANN/Groong Week in Review - (Ep #11) - 08/30/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟖/𝟑𝟎/𝟐𝟎𝟐𝟎

Topics:
- Armenian POW Gurgen Alaverdyan
- Armenia’s Humanitarian Aid to Aleppo
- Serge Sargsyan’s Interview and the Four-Day War Deliberations
- National Awards
- Vagharshak Harutyunyan’s Appointment as Chief Advisor to Pashinyan

Guests:
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200830.html
Episode 11 | Recorded on August 30 2020",WAkglP7wfjg,"akotchikian,esanamyan,azamanyan",11,"""akotchikian"",""esanamyan"",""azamanyan""",5218153-ann-groong-wir-11-aug-30-2020.mp3,29968900,2493,0:41:33
2020-08-30 02:53:09,COG,Education Reform in Armenia - (Ep #7) - 08/10/2020,"𝐄𝐝𝐮𝐜𝐚𝐭𝐢𝐨𝐧 𝐑𝐞𝐟𝐨𝐫𝐦 𝐢𝐧 𝐀𝐫𝐦𝐞𝐧𝐢𝐚 - 𝟎𝟖/𝟏𝟎/𝟐𝟎𝟐𝟎
Conversations on Groong
𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧 talks with 𝐀𝐫𝐚 𝐒𝐚𝐧𝐣𝐢𝐚𝐧 & 𝐒𝐢𝐫𝐚𝐧𝐮𝐬𝐡 𝐃𝐯𝐨𝐲𝐚𝐧

Topics:

Background of education reform(s) in Armenia
In depth analysis of the content, standards & measurable outcomes of the proposed curriculum’s history & literature segments.
Challenges of implementing the proposed curriculum 

In recent months, Armenia’s government has published its proposal for K-12 curriculum reform in Armenian schools. The new curriculum, which includes education standards and learning outcomes, proved to be quite controversial with many individuals and groups criticizing one aspect or another of the proposed curriculum notably the segments on literature and Armenian history. These criticisms ranged from in-depth critique of the content of the proposed plan to outlandish and sometimes baseless accusations. In order to shed some light on this issue specifically the history and literature components of the new proposed curriculum, this week we have invited two scholars who have been following these debates and the content of the new curriculum intimately. 

Asbed Kotchikian is a senior lecturer of political science and international relations at Bentley University in Massachusetts where he teaches courses on the Middle East and former Soviet space. Prof. Kotchikian is also a consultant for international organizations on issues of judicial reform, ways to combat radicalization and on ethnic and religious minorities. He discusses the  proposed reforms with:

Prof. Ara Sanjian is Associate Professor of History and the Director of the Armenian Research Center at University of Michigan, Dearborn. He received his undergraduate degree from Yerevan State University (YSU) in what was then the Soviet Republic of Armenia, and has been involved in numerous academic projects in Armenia. His research interests focus on the post-World War I history of Armenia, Turkey and the Arab states of Western Asia. And:

Prof. Siranush Dvoyan is a literary studies scholar and associate professor of Armenian and Comparative Literature at the American University of Armenia. She is a graduate of YSU and taught there for over a decade.

Discussion:
- Brief background
- The background of the current proposed curriculum: When was it conceived and what has its development process been like and who were involved in the committee?

- In terms of content, how does the proposed curriculum compare to the previous one? What are some of the main changes, additions, omissions?
-- In literature?
-- In history?
- About the standards and measurements of the proposed curricula: How realistic and feasible are the norms, standards and measurable outcomes as defined by the new curriculum?
- About the implementation (pedagogy) of the proposed curricula: how feasible is it? Is there a trained and knowledgeable workforce of teachers and instructors with mastery of the proposed content, to deliver it with excellence to students?
- Rating of the current AND the proposed curricula.

Website: https://groong.org/podcasts/CoG-Education-Reform-20200813.html
Episode 7 | Recorded on August 13, 2020",RMSZ5AUQV0I,"asanjian,sdvoyan",7,"""asanjian"",""sdvoyan""",4976648-cog-education-reform-in-armenia-7-aug-13-2020.mp3,30274605,2519,0:41:59
2020-08-30 02:52:11,COG,Azerbaijan's Nuclear Threat on Armenia - Areg Danagoulian - (Ep #3) - 07/17/2020,"𝐀𝐳𝐞𝐫𝐛𝐚𝐢𝐣𝐚𝐧'𝐬 𝐍𝐮𝐜𝐥𝐞𝐚𝐫 𝐓𝐡𝐫𝐞𝐚𝐭 𝐨𝐧 𝐀𝐫𝐦𝐞𝐧𝐢𝐚 - 𝐀𝐫𝐞𝐠 𝐃𝐚𝐧𝐚𝐠𝐨𝐮𝐥𝐢𝐚𝐧 (𝐄𝐩. 𝟑)

Conversations on Groong

Safety and Security of Metsamor
𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧 talks with 𝐀𝐫𝐞𝐠 𝐃𝐚𝐧𝐚𝐠𝐨𝐮𝐥𝐢𝐚𝐧

Topics:
- Azerbaijan’s threat to attack the NPP
- Overall safety and security of the plant
- Safe handling of nuclear fuel
- Renewable energy alternatives to nuclear
- Maintenance and upgrades to the NPP

Web: https://groong.org/podcasts/Conversations-Areg-D-20200719.html
Episode 3 | Recorded on July 17, 2020",QDFS7-Sks0Q,adanagoulian,3,"""adanagoulian""",4646042-cog-azerbaijan-s-nuclear-threat-on-armenia-areg-danagoulian-3-jul-17-2020.mp3,18494415,1537,0:25:37
2020-08-28 23:47:14,COG,Turkey - Part 2 - (Ep #10) - 08/28/2020,"𝐓𝐮𝐫𝐤𝐞𝐲 - 𝐏𝐚𝐫𝐭 𝟐 - 𝟎𝟖/𝟐𝟖/𝟐𝟎𝟐𝟎

Conversations on Groong

In this second part of our Conversation on Turkey, we continue to explore Turkey’s transformation throughout the twentieth century and into the twenty first, and the underlying dynamics powering these changes.

Topics:
- Turkey: Zero Problems?
- Azerbaijan: The Myth of Brotherly Relations?
- Armenia: From Diplomatic Overtures to a Mini Cold War

Host: 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧

Panelists:
- 𝐕𝐚𝐫𝐮𝐳𝐡𝐚𝐧 𝐆𝐞𝐠𝐡𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐫𝐚 𝐒𝐚𝐧𝐣𝐢𝐚𝐧
- 𝐕𝐚𝐡𝐫𝐚𝐦 𝐓𝐞𝐫-𝐌𝐚𝐭𝐞𝐯𝐨𝐬𝐲𝐚𝐧
- 𝐃𝐢𝐚𝐧𝐚 𝐘𝐚𝐲𝐥𝐨𝐲𝐚𝐧

Produced by:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-Turkey-20200828.html
Episode 10 | Recorded on --",cKq4ziiRZjA,"vgeghamyan,dyayloyan,vtermatevosyan,asanjian",10,"""vgeghamyan"",""dyayloyan"",""vtermatevosyan"",""asanjian""",5195833-cog-turkey-part-2-10-aug-28-2020.mp3,31873277,2652,0:44:12
2020-08-25 00:55:50,COG,Turkey - Part 1 - (Ep #9) - 08/24/2020,"𝐓𝐮𝐫𝐤𝐞𝐲 - 𝐏𝐚𝐫𝐭 𝟏 - 𝟎𝟖/𝟐𝟒/𝟐𝟎𝟐𝟎

Conversations on Groong
Check out part 2: https://youtu.be/cKq4ziiRZjA

In 2002, Turkey’s Justice and Development Party (AKP) won a sweeping victory in the country’s general elections, dominating and shaping domestic and foreign policies of Turkey for nearly two decades to this date. Outwardly, under Erdogan’s and AKP’s leadership, Turkey has transformed from a country with a stated and acclaimed foreign policy seeking “zero problems with neighbors” to one that is actively engaged in economic, political and military rivalry with its Middle East and other regional neighbors, as well as balancing global players. Armenia is deeply affected by the quality of relationships that Turkey conducts with each of its neighbors.

In this first part of our Conversation on Groong about Turkey, we explore Continuity and Change in Political Culture and Foreign Policy in Turkey covering transition from Kemalism to Islamism, as defined by the AKP. We look at how recent events fit together within the framework of continuous, yet changing, state policies. We also discuss Turkey’s foreign policy in the Middle East and Eastern Mediterranean.

Topics:

- Turkey’s Transformation in Historical Perspective
- Change and Continuity of Turkish Political Culture
- Turkey’s Foreign Policy

Host: 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧

Panelists:
- 𝐕𝐚𝐫𝐮𝐳𝐡𝐚𝐧 𝐆𝐞𝐠𝐡𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐫𝐚 𝐒𝐚𝐧𝐣𝐢𝐚𝐧
- 𝐕𝐚𝐡𝐫𝐚𝐦 𝐓𝐞𝐫-𝐌𝐚𝐭𝐞𝐯𝐨𝐬𝐲𝐚𝐧
- 𝐃𝐢𝐚𝐧𝐚 𝐘𝐚𝐲𝐥𝐨𝐲𝐚𝐧

Produced by:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-Turkey-20200824.html
Episode 9 | Recorded on ---",HmKx6fUpiEU,"vgeghamyan,dyayloyan,vtermatevosyan,asanjian",9,"""vgeghamyan"",""dyayloyan"",""vtermatevosyan"",""asanjian""",5138791-cog-turkey-part-1-9-aug-24-2020.mp3,24636207,2049,0:34:09
2020-08-17 05:43:33,WIR,ANN/Groong Week in Review - (Ep #8) - 08/16/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟖/𝟏𝟔/𝟐𝟎𝟐𝟎

This Week in Review we talk with Hrant Mikaelian to discuss important issues and developments around Armenia, such as the Coronavirus Pandemic, and its economic effect; Armenia’s membership in EurAsian Economic Union and the economic effect of that organization on Armenia; and some of the trends affecting Russia and its economy.

Hrant will then join us in our weekly lightning round of questions from the past week’s headlines, to analyze Prime Minister Pashinyan’s interview with BBC’s HARDtalk; the presidential elections in Belarus; and the continuing standoff at Amulsar Gold Mine between Lydian and local residents and environmental activists.

Topics:

1. Interview with Hrant Mikaelian
2. Lightning Round
  - Nikol Pashinyan’s Interview on BBC HARDtalk
  - Belarus Presidential Elections
  - Amulsar Gold Mine

Guests
  - 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
  - 𝐇𝐫𝐚𝐧𝐭 𝐌𝐢𝐤𝐚𝐞𝐥𝐢𝐚𝐧
 - 𝐀𝐫𝐭𝐲𝐨𝐦 𝐓𝐨𝐧𝐨𝐲𝐚𝐧
  - 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200816.html
Episode 8 | Recorded on August 16, 2020",aGDY2XRdJgY,"akotchikian,hmikaelian,atonoyan,azamanyan",8,"""akotchikian"",""hmikaelian"",""atonoyan"",""azamanyan""",5029382-ann-groong-wir-8-aug-16-2020.mp3,40172954,3344,0:55:44
2020-08-10 00:38:42,WIR,ANN/Groong Week in Review - (Ep #6) - 08/09/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟖/𝟎𝟗/𝟐𝟎𝟐𝟎

Topics:
  - The Massive Explosion in Beirut
  - Lightning Round
    - Turkey-Azerbaijan Military Exercises
    - Mashtots Park
    - Cyber Security Intrusion
    - Law on Media Regulation
    - Beirut Explosion

Guests
  - 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
  - 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
  - 𝐘𝐞𝐠𝐡𝐢𝐚 𝐓𝐚𝐬𝐡𝐣𝐢𝐚𝐧
  - 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200809.html
Episode 6 | Recorded on August 9, 2020",HwlI1BZuOD8,"akotchikian,esanamyan,ytashjian,azamanyan",6,"""akotchikian"",""esanamyan"",""ytashjian"",""azamanyan""",4930964-ann-groong-wir-6-aug-9-2020.mp3,37068037,3085,0:51:25
2020-08-03 02:39:48,WIR,ANN/Groong Week in Review - (Ep #5) - 08/02/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟖/𝟎𝟐/𝟐𝟎𝟐𝟎

Topics:
  - Living With Conflict #WordsNotSwords
  - Panel Discussion on Robert Kocharyan’s Interview
  - Lightning Round
    - The SIS Charges Arthur Danielyan
    - Nominees for the Constitutional Court
    - The PM’s Outlook on the State of the Pandemic
    - Staff Changes in the Diaspora High Commissioner’s Office

Guests
  - 𝐀𝐫𝐳𝐮 𝐆𝐞𝐲𝐛𝐮𝐥𝐥𝐚 
  - 𝐔𝐥𝐯𝐢 𝐈𝐬𝐦𝐚𝐲𝐢𝐥
  - 𝐀𝐫𝐭𝐲𝐨𝐦 𝐓𝐨𝐧𝐨𝐲𝐚𝐧
  - 𝐃𝐢𝐚𝐧𝐚 𝐘𝐚𝐲𝐥𝐨𝐲𝐚𝐧

Resident panelists
  - 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
  - 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
  - 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200802.html
Episode 5 | Recorded ob August 2, 2020",mIS2ld0rz-M,"ageybulla,uismayil,atonoyan,dyayloyan",5,"""ageybulla"",""uismayil"",""atonoyan"",""dyayloyan""",4827524-ann-groong-wir-5-aug-2-2020.mp3,58316560,4855,1:20:55
2020-07-27 21:49:57,WIR,ANN/Groong Week in Review -  (Ep #4) - 07/26/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟕/𝟐𝟔/𝟐𝟎𝟐𝟎

Topics:
- Panel: War roundup / Artsakh
- Conversation: National Security Doctrine
- Panel: National Security Doctrine

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐊𝐚𝐫𝐞𝐧 𝐕𝐫𝐭𝐚𝐧𝐞𝐬𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

A Conversation with
- 𝐊𝐚𝐫𝐞𝐧𝐚 𝐀𝐯𝐞𝐝𝐢𝐬𝐬𝐢𝐚𝐧 (𝐬𝐩𝐞𝐜𝐢𝐚𝐥 𝐠𝐮𝐞𝐬𝐭)

Hosts
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200726.html
Episode 4 | Recorded on July 26, 2020",atMuf48_Sd8,"akotchikian,esanamyan,kvrtanesian,azamanyan,kavedissian",4,"""akotchikian"",""esanamyan"",""kvrtanesian"",""azamanyan"",""kavedissian""",4728974-ann-groong-wir-4-jul-26-2020.mp3,49478915,4119,1:08:39
2020-07-19 16:11:57,WIR,ANN/Groong Week in Review - (Ep #2) - 07/19/2020,"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝟎𝟕/𝟏𝟗/𝟐𝟎𝟐𝟎

Topics:
- Panel: Clashes on the Tavush border
- The Threat to Metsamor: Asbed Kotchikian talks with Areg Danagoulian
- The State of Armenian Media: Responsible journalism at time of crisis/war
  - Debunking Azerbaijani propaganda that Armenians threatened the Mingechaur reservoir.

Guests:
- 𝐀𝐫𝐞𝐠 𝐃𝐚𝐧𝐚𝐠𝐨𝐮𝐥𝐢𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20200719.html
Episode 2 | Recorded on July 19 2020",rkf8vEkV_GA,"aakotchikian,esanamyan,azamanyan,adanagoulian",2,"""aakotchikian"",""esanamyan"",""azamanyan"",""adanagoulian""",4625144-ann-groong-wir-2-jul-19-2020.mp3,49268578,4101,1:08:21
2020-07-13 02:02:27,WIR,ANN/Groong Week in Review  (Ep #1) - 07/12/2020,"ANN/Groong Week in Review - 07/12/2020

Topics:
- The Constitutional Court Standoff Continues in Limbo
- Polls, and what you should know about them
- The Armenian Government’s response to COVID-19
- The State of Armenian Media: Media Freedoms During Covid

Guests:
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧


Website: http://groong.org/podcasts/WiR-20200712.html
Episode 1 | Recorded on July 12, 2020",JsyPnaeyGuo,"akotchikian,esanamyan,azamanyan",1,"""akotchikian"",""esanamyan"",""azamanyan""",4537598-ann-groong-wir-1-jul-12-2020.mp3,52221363,4348,1:12:28
